Account,Date,Sentiment,Daily_PnL,Trades_Today
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-18,Neutral,3494.964308,413
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-19,Fear,1280.6095579999999,400
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-20,Neutral,2866.872677,968
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-21,Greed,3417.71341,769
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-22,Neutral,101.06290399999999,41
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-23,Neutral,0.0,53
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-24,Neutral,0.0,42
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-25,Fear,826.548369,193
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-26,Extreme Fear,0.0,20
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-27,Extreme Fear,0.0,13
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-28,Extreme Fear,1011.258943,197
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-03-02,Fear,625.512206,32
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-03-03,Fear,60.171373,176
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-03-04,Extreme Fear,0.0,40
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-03-14,Fear,0.0,8
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-15,Fear,73.34455,21
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-16,Fear,100.22198900000001,47
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-17,Fear,18.57004,13
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-23,Greed,6653.134804,550
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-24,Greed,1279.688605,334
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-25,Greed,4058.112969,138
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-26,Greed,0.0,50
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-27,Greed,147.309165,46
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-28,Neutral,474.245409,155
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-29,Greed,1189.49741,214
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-30,Greed,1555.834562,345
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-05-01,Neutral,1449.529436,288
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-03,Fear,0.0,16
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-04,Fear,-14176.51042,10
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-05,Fear,0.0,2
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-07,Fear,0.0,1
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-08,Extreme Fear,-40.712216999999995,4
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-09,Neutral,0.0,2
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-17,Fear,-288.283113,1
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-18,Fear,0.0,1
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-21,Fear,0.0,2
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-09-08,Fear,0.0,1
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-09-10,Fear,-219.729659,2
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-10-17,Greed,0.0,1
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-10-28,Greed,167.28016200000002,4
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-11-07,Extreme Greed,3360.9281,95
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-11-13,Extreme Greed,0.0,1
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-11-18,Extreme Greed,693.220788,9
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-11-21,Extreme Greed,2.83504,1
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-11-29,Extreme Greed,0.0,21
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-01,Extreme Greed,34709.852428,61
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-03,Extreme Greed,0.0,34
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-10,Extreme Greed,0.0,8
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-11,Greed,994.238977,15
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-12,Extreme Greed,2512.437585,4
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-16,Extreme Greed,2069.35811,13
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-17,Extreme Greed,256.200336,1
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-20,Greed,23353.625678,12
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-01-04,Greed,556.803152,5
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-01-14,Greed,7013.428624,12
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-01-21,Extreme Greed,2806.434723,8
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-01-27,Greed,12084.434144,56
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-01-28,Greed,0.0,3
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-02-03,Fear,20.596691,1
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-02-10,Fear,30.785143,2
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-03-08,Fear,-1121.6509429999999,2
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-04-08,Extreme Fear,-920.33629,1
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-04-10,Fear,-965.1214130000001,3
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-04-13,Neutral,-53.631353999999995,2
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2024-12-02,Extreme Greed,0.0,44
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2024-12-03,Extreme Greed,20925.513222,145
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2024-12-04,Extreme Greed,0.0,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-03-04,Extreme Fear,0.0,21
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-03-05,Extreme Fear,0.0,9
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-03-11,Extreme Fear,0.0,4
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-03-18,Fear,0.0,38
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-08,Extreme Fear,0.0,33
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-09,Extreme Fear,622.41079,13
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-10,Fear,5615.909695,19
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-12,Fear,2513.430964,45
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-21,Fear,0.0,21
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-23,Greed,28100.700490000003,28
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-24,Greed,2587.44383,87
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-25,Greed,7480.21054,55
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-12-09,Extreme Greed,0.0,4
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-12-11,Greed,39.7705,1
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-12-12,Extreme Greed,15.24474,1
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-12-23,Greed,0.0,3
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-12-24,Greed,3.43,1
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-16,Fear,-1017.424213,125
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-17,Fear,-1646.3529,35
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-18,Fear,0.0,21
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-19,Fear,5304.480047,162
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-20,Neutral,0.0,1
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-24,Neutral,5070.619785,23
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-25,Neutral,0.0,1
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-26,Neutral,2087.063794,27
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-27,Fear,894.0,21
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-28,Fear,1342.0,54
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-04-03,Fear,2020.0,8
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-04-05,Fear,2400.0,8
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-04-07,Extreme Fear,0.0,17
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-04-11,Fear,5246.0,7
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-04-12,Fear,0.0,14
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-05,Extreme Greed,0.0,9
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-14,Greed,-205.43473700000007,11
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-15,Greed,-24.632033999999997,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-16,Greed,0.0,3
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-17,Greed,304.982785,14
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-18,Greed,0.0,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-19,Greed,1000.5386120000001,15
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-20,Greed,162.732282,18
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-21,Greed,537.211402,49
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-22,Greed,141.832675,10
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-23,Greed,146.936704,13
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-24,Greed,1008.619956,39
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-25,Greed,-245.081348,3
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-27,Greed,-704.8892269999999,28
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-28,Greed,-970.730876,23
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-29,Greed,508.92214299999995,50
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-30,Greed,354.998648,52
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-01,Greed,-129.53146,18
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-02,Greed,783.979116,17
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-03,Greed,866.015507,67
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-04,Greed,-67.60364,5
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-05,Greed,164.141565,66
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-06,Greed,135.58166400000002,22
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-07,Greed,-835.681235,97
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-08,Greed,-269.874439,128
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-09,Extreme Greed,-826.349863,70
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-10,Greed,-1517.091342,193
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-11,Extreme Greed,-164.08950099999998,19
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-12,Greed,-1925.519024,7
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-15,Neutral,0.0,5
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-16,Greed,939.6285419999999,3
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-17,Greed,813.2741110000001,53
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-18,Greed,68.93319,46
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-19,Neutral,-385.215235,39
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-20,Neutral,-146.57487000000003,106
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-21,Greed,266.58114600000005,11
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-22,Greed,209.39217099999996,37
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-23,Neutral,-369.2447299999998,45
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-24,Neutral,-2808.353815,68
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-25,Neutral,-3093.6293849999997,6
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-26,Neutral,0.0,3
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-29,Greed,484.847102,72
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-30,Greed,-173.65419100000003,49
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-31,Greed,-799.840817,859
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-01,Greed,0.0,6
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-02,Greed,456.423473,42
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-03,Greed,223.30918699999998,56
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-04,Greed,47.62389499999999,35
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-05,Greed,-33.45419400000003,72
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-06,Greed,-215.615907,1088
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-07,Greed,241.24212,15
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-08,Greed,770.756024,10
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-11,Greed,983.443176,34
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-12,Greed,913.8817869999998,16
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-13,Extreme Greed,559.44389,14
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-14,Greed,191.29666400000002,23
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-15,Greed,816.0903969999999,11
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-16,Greed,0.0,12
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-17,Extreme Greed,259.62944200000004,30
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-19,Extreme Greed,-8.05898,6
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-20,Greed,210.315294,4
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-21,Extreme Greed,0.0,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-22,Greed,0.0,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-26,Greed,0.0,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-27,Extreme Greed,576.38114,8
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-29,Extreme Greed,1320.804256,7
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-02,Extreme Greed,-1443.814567,7
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-04,Extreme Greed,1026.004099,13
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-15,Extreme Greed,388.830831,19
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-16,Extreme Greed,0.0,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-17,Extreme Greed,0.0,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-18,Extreme Greed,212.3193,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-19,Extreme Greed,-174.00152,10
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-20,Greed,3829.986976,10
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-21,Extreme Greed,238.326075,4
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-02,Extreme Greed,0.0,4
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-03,Greed,0.0,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-05,Extreme Greed,965.5522159999999,8
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-12,Extreme Greed,-2830.444513,15
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-26,Greed,0.0,3
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-28,Greed,0.0,50
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-29,Greed,0.0,14
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-03,Neutral,0.0,6
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-04,Greed,0.0,3
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-07,Greed,227.320653,7
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-09,Greed,0.0,3
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-12,Greed,0.0,13
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-13,Greed,0.0,3
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-16,Greed,0.0,3
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-20,Greed,-74.818442,3
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-21,Extreme Greed,1272.088356,72
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-23,Extreme Greed,0.0,19
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-24,Greed,821.949278,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-25,Extreme Greed,0.0,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-26,Extreme Greed,773.4582,9
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-07,Extreme Greed,0.0,14
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-09,Extreme Greed,0.0,12
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-11,Greed,4269.550668,75
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-12,Greed,0.0,37
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-13,Greed,6634.160155,78
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-14,Greed,10258.592609,15
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-15,Greed,1285.5244400000001,40
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-16,Greed,0.0,11
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-17,Greed,9330.743339,24
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-18,Greed,282.57636,18
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-19,Greed,2833.6833,41
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-20,Greed,0.0,27
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-21,Greed,0.0,69
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-22,Neutral,756.876565,21
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-23,Greed,0.0,5
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-24,Neutral,0.0,10
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-25,Fear,4869.353105,49
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-26,Neutral,0.0,41
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-27,Fear,0.0,18
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-29,Fear,4307.587820000001,58
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-30,Neutral,0.0,11
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-01,Neutral,3863.351096,51
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-02,Neutral,2421.253116,18
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-03,Neutral,0.0,8
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-04,Fear,0.0,11
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-05,Fear,0.0,12
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-06,Fear,108.87217799999999,24
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-07,Fear,61.428942,10
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-08,Fear,0.0,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-09,Fear,648.984412,15
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-10,Fear,382.10788099999996,13
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-12,Fear,1412.314654,9
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-13,Fear,234.778463,4
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-17,Greed,0.0,7
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-24,Greed,0.0,35
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-25,Greed,916.7382600000001,12
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-26,Greed,2425.262989,30
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-29,Greed,112.946925,24
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-01,Neutral,0.0,9
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-02,Greed,554.12049,12
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-03,Fear,0.0,6
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-04,Fear,0.0,27
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-05,Fear,-8394.889856,44
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-06,Extreme Fear,51.56325,80
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-07,Fear,188.789255,21
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-08,Extreme Fear,0.0,5
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-09,Neutral,6783.078347,60
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-10,Fear,0.0,87
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-11,Fear,0.0,16
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-12,Fear,0.0,31
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-13,Fear,212.08102,17
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-14,Fear,0.0,15
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-15,Fear,0.0,12
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-16,Fear,825.230544,33
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-19,Fear,339.69958299999996,8
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-24,Greed,0.0,5
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-25,Neutral,0.0,13
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-26,Greed,0.0,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-27,Neutral,0.0,43
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-28,Fear,1333.359645,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-29,Fear,0.0,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-30,Fear,256.464,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-31,Fear,0.0,9
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-04,Fear,1065.785132,33
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-06,Extreme Fear,-1104.856765,38
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-09,Fear,0.0,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-10,Fear,0.0,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-14,Neutral,0.0,10
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-18,Neutral,-878.684794,145
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-19,Neutral,0.0,19
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-24,Neutral,0.0,9
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-10-04,Fear,0.0,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-10-08,Neutral,0.0,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-04,Extreme Greed,274999.139393,44
